sport,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,label,byte_ratio,packet_ratio,load_ratio,jit_ratio,pkt_rate,ewma_score
38580,8696,114,5,0.898621,1420,678,254,252,4,4,0,11742.43652,5537.373047,14,12,255,255,2808473146,3071801429,101,57,0,0,3840.907061,91.477852,69.124692,74.561906,0.087648,0.057118,0.03053,0,1,0.0,0.0,0,14,6,1,4,1,1,6,1,2.0913107511045657,1.0769230769230769,2.1201960251414604,41.53326421335997,13.694149595943584,30452946.45382842
59385,8664,114,5,0.008623,2126,12618,31,29,7,10,0,1911167.75,11362171.0,32,34,255,255,3491739953,3496177273,66,371,0,0,0.0,14.221708,0.268194,0.245182,0.000652,0.000529,0.000123,0,0,0.0,0.0,1,8,4,2,5,1,1,1,0,0.16847610745700928,0.9142857142857143,0.16820443749663358,0.0,65.43574754888596,1499888.3277369488
1675,44698,120,6,1e-05,1296,0,254,0,0,0,0,518400000.0,0.0,2,0,0,0,0,0,648,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,2,2,1,1,2,1,1296.0,2.0,518400000.0,0.0,1.9999800001999979,45900207.659312904
19655,35549,114,5,0.048608,8928,424,31,29,4,1,4,1364549.0,61059.90625,14,8,255,255,3745540030,4056387258,638,53,0,0,401.125223,16.355226,3.739077,6.842571,0.000688,0.000538,0.00015,0,0,0.0,0.0,0,4,3,8,4,1,1,5,0,21.007058823529412,1.5555555555555556,22.347342740265994,23.11264762556247,20.98019469620678,34475953.55261374
39764,37977,114,5,0.943827,590,354,254,252,2,1,0,4500.825195,2627.600342,10,8,255,255,2397465885,2016247008,59,44,0,0,6419.873291,163.469953,100.201444,122.861859,0.147359,0.083779,0.06358,0,1,0.0,0.0,0,4,4,2,2,1,1,4,0,1.6619718309859155,1.1111111111111112,1.7122516204100837,39.03371511877309,9.260083330460994,141408145.08975932
10266,45579,120,6,6e-06,238,0,254,0,0,0,0,158666656.0,0.0,2,0,0,0,0,0,119,0,0,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1,15,12,4,4,4,1,4,1,238.0,2.0,158666656.0,0.0,1.9999880000719996,85308956.3581075
25173,47821,114,5,0.033785,2646,25028,31,29,7,15,0,611632.375,5797602.5,42,46,255,255,3745051505,1595740682,63,544,0,0,54.818007,52.079797,0.815122,0.755364,0.00067,0.000539,0.000131,0,0,0.0,0.0,1,8,13,8,7,1,1,1,0,0.10571736785329018,0.8936170212765957,0.10549744821286934,1.0327471109205637,85.12408286055611,655146.1768779235
41204,47344,120,6,9e-06,114,0,254,0,0,0,2,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,43,43,44,44,43,18,43,1,114.0,2.0,50666664.0,0.0,1.9999820001619988,126649237.87671919
47870,22918,114,5,0.406272,5120,3080,31,29,7,7,0,97235.35156,58640.51563,28,30,255,255,658995036,708841356,183,103,0,0,867.422195,22.342666,15.035111,13.990173,0.000719,0.00055,0.000169,0,0,0.0,0.0,1,13,8,4,5,1,1,3,0,1.66179811749432,0.9032258064516129,1.658131624249085,37.16037384076009,41.24379920811906,493486.064257857
453,47344,120,6,3e-06,114,0,254,0,0,0,2,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,25,25,10,10,10,10,25,1,114.0,2.0,152000000.0,0.0,1.999994000018,133122331.475304
49849,17134,114,5,0.01196,2542,21294,31,29,7,14,0,1658194.0,13904348.0,40,42,255,255,3141821878,3147450250,64,507,0,0,17.912255,16.864876,0.306316,0.28039,0.000579,0.000463,0.000116,0,0,0.0,0.0,0,1,1,1,2,1,1,1,0,0.11937074430617516,0.9302325581395349,0.11925721944982826,1.002652075502791,81.03087078540653,97165915.8944784
57813,61478,114,5,0.055319,2856,64718,31,29,6,26,0,402754.9375,9217520.0,40,66,255,255,1154859709,3308024813,71,981,0,0,79.697029,56.147875,1.410256,0.843477,0.000619,0.000489,0.00013,0,0,0.0,0.0,1,14,15,12,10,6,1,6,0,0.04412923561859732,0.5970149253731343,0.04369449632932759,1.3945755463348375,100.44356256259957,957678.6551170914
50308,62606,114,5,1.032883,1684,10168,31,29,3,5,5,12113.66602,74385.96094,14,18,255,255,2210652016,2211648130,120,565,1,3924,8783.918561,7692.283822,79.424846,60.730176,0.000586,0.000466,0.00012,0,0,1.0,0.0,1,4,3,6,3,1,1,1,0,0.16560133739797422,0.7368421052631579,0.1628466315456925,1.1417645265967156,15.74119120480618,536773.3777885421
20908,4731,114,5,0.77405,7810,15108,31,29,30,32,0,80056.84375,154915.0625,122,126,255,255,4267862796,4268892119,64,120,0,0,433.147751,428.651442,6.393752,6.188584,0.000586,0.000471,0.000115,0,0,0.0,0.0,0,4,3,3,1,1,1,1,0,0.5169104507247336,0.9606299212598425,0.5167756167957083,1.0081375474587608,139.793128716778,1585396.7012924417
1,1,79,9,50.004353,384,0,1,0,0,0,0,51.195545,0.0,6,0,0,0,0,0,64,0,0,0,2.582128,0.0,10000.871,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,2,4,4,2,2,4,2,0,384.0,6.0,51.195545,2.582128,0.11763701815803838,435902.13365517167
3838,1739,114,5,0.012486,2542,21294,31,29,7,14,0,1588339.0,13318597.0,40,42,255,255,3887312515,1746660119,64,507,0,0,17.992151,17.981885,0.311872,0.292146,0.000654,0.000504,0.00015,0,0,0.0,0.0,1,13,7,5,10,1,1,1,0,0.11937074430617516,0.9302325581395349,0.11925722211902484,0.9478590245383955,80.98877416576624,926804.5111398944
30403,4556,114,5,0.050776,2958,32648,31,29,7,18,0,456436.0938,5041121.5,48,50,255,255,2116696216,2123643995,62,653,0,0,0.0,68.214214,1.073255,1.024939,0.000707,0.00055,0.000157,0,0,0.0,0.0,1,8,3,2,2,1,1,1,0,0.09060001837728568,0.9411764705882353,0.09054255154481962,0.0,93.26440649577076,595938.6818541721
62300,1202,114,5,0.800694,564,354,254,252,2,1,0,5075.597168,3097.313232,10,8,255,255,1567995900,1811149658,56,44,0,0,6232.316589,140.135016,84.481,104.110859,0.139841,0.07191,0.067931,0,1,0.0,0.0,0,1,1,1,1,1,1,1,1,1.5887323943661973,1.1111111111111112,1.638180773841139,44.15854240594694,9.99614593040239,1095684.1186449607
43770,13209,114,5,0.991765,24448,29244,31,29,54,67,11,196361.0313,234878.2188,232,232,255,255,1295285533,3441006817,105,126,0,0,289.028823,290.211875,4.293355,4.289978,0.000758,0.00063,0.000128,0,0,0.0,0.0,1,1,1,3,5,1,1,1,0,0.8359719610189776,0.9957081545064378,0.8360085336762028,0.9925035611957788,232.95920954530277,884110.2533655616
63412,13209,114,5,0.826881,5928,8010,31,29,14,17,11,56433.75781,76160.89844,62,58,255,255,2033292682,4178945105,96,138,0,0,1005.689147,1040.869118,13.555426,14.495263,0.000642,0.000516,0.000126,0,0,0.0,0.0,1,1,3,2,1,1,1,1,0,0.7399825240294595,1.0508474576271187,0.7409709968621417,0.9652739769564799,65.68572337223935,805826.0230219215
4425,49326,114,5,33.586651,222394,9288,254,252,230,0,0,52858.38281,2202.06543,466,216,255,255,907819066,1778713373,477,43,0,0,3607.050923,163.241734,72.291485,156.741594,0.237422,0.144367,0.093055,0,1,0.0,0.0,0,1,4,2,2,1,1,1,1,23.941651415652924,2.1474654377880182,23.993106192038972,21.96184145863925,19.7185902734555,2925218.2270538076
21318,19546,114,5,0.015955,2542,21006,31,29,7,14,0,1242996.0,10281918.0,40,42,255,255,518186602,518497638,64,500,0,0,24.263074,24.168623,0.400974,0.382975,0.000762,0.000629,0.000133,0,0,0.0,0.0,1,25,21,3,9,1,1,3,0,0.12100728328652353,0.9302325581395349,0.12089144059586542,0.9640207173829096,80.71223627030726,1340672.3035931978
7313,26295,114,5,0.018299,3302,35712,31,29,7,21,0,1416908.0,15334171.0,54,56,255,255,3211736373,1062453752,61,638,0,0,18.164678,17.129606,0.344904,0.327963,0.000721,0.00058,0.000141,0,0,0.0,0.0,0,6,9,5,4,1,1,5,0,0.09245932853582729,0.9473684210526315,0.09240198949118349,1.0019345152895214,108.0232819633526,1852771.5158315431
22868,62606,114,5,0.003898,1044,822,31,29,2,2,5,1875833.75,1518727.5,8,10,255,255,1658712423,3805166456,131,82,1,82,32.11447,0.653794,0.507143,0.373333,0.00067,0.000533,0.000137,0,0,1.0,0.0,1,3,2,1,5,2,1,1,0,1.2685297691373025,0.7272727272727273,1.2351343574575706,19.41866399321802,17.93010843731136,1152335.3183112065
63769,62606,114,5,1.124973,1684,10168,31,29,3,5,5,11122.04395,68296.75,14,18,255,255,534257091,535249595,120,565,1,3924,9145.151321,8008.176303,86.509387,66.146353,0.000602,0.00048,0.000122,0,0,1.0,0.0,0,2,1,2,1,1,1,2,0,0.16560133739797422,0.7368421052631579,0.16284641807380185,1.1418341880643204,15.059014867483024,45671549.392788656
18004,4731,114,5,0.033194,7800,15090,31,29,30,32,0,1864674.25,3608121.75,122,126,255,255,3540213897,1395779128,64,120,0,0,18.860863,0.409051,0.283095,0.261664,0.000591,0.00048,0.000111,0,0,0.0,0.0,0,5,3,1,4,1,1,2,0,0.5168643562388179,0.9606299212598425,0.5167990057987911,13.385507692766264,240.03236565446568,117623445.12092029
63936,47344,120,2,0.001063,146,178,31,29,0,0,2,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,1,2,3,1,1,1,1,1,0,0.8156424581005587,0.6666666666666666,0.8202234871869137,0.0,3.9957525150764734,882390.3051386994
41204,47344,120,6,8e-06,264,0,60,0,0,0,2,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,33,33,19,19,19,19,33,0,264.0,2.0,132000000.0,0.0,1.999984000127999,62023126.48113039
46060,56974,114,5,0.262257,8928,320,31,29,4,1,4,252912.2031,8144.682129,14,6,255,255,661450993,3152951370,638,53,0,0,1686.615416,69.45832,20.173615,52.327602,0.000596,0.000477,0.000119,0,0,0.0,0.0,0,3,3,4,6,1,1,6,0,27.813084112149532,2.0,31.048621723107754,23.937775070424614,15.844633858239646,28410426.796843905
6897,37977,114,5,0.676745,2024,846,254,252,3,2,0,21940.31641,9007.824219,12,10,255,255,2545427012,3375108263,169,85,0,0,3995.296949,120.664953,60.618001,70.487445,0.116825,0.042351,0.074474,0,1,0.0,0.0,0,5,5,2,2,2,1,5,1,2.3896103896103895,1.0909090909090908,2.4354250761966165,32.83851964336846,13.120659372772844,375116.43182778737
53473,23147,114,5,0.047479,320,1888,31,29,1,2,4,44988.3125,278354.6563,6,8,255,255,3660239773,3931991864,53,236,0,0,658.248031,16.115354,9.433,6.712857,0.000604,0.000482,0.000122,0,0,0.0,0.0,0,3,6,5,7,1,1,4,0,0.16940179989412388,0.6666666666666666,0.1616216932610613,38.459504314079624,13.365423077694158,28933353.981800217
55705,4731,114,5,1.489936,7798,16634,31,29,30,32,0,41531.98438,88605.14844,122,126,255,255,586846479,2748213424,64,132,0,0,811.989639,797.670516,12.411575,11.915384,0.000618,0.000509,0.000109,0,0,0.0,0.0,0,5,3,2,4,1,1,1,0,0.468770664262098,0.9606299212598425,0.4687257612616301,1.0166766178707916,99.60095359880735,23559021.954427134
41204,47344,120,6,2e-06,264,0,60,0,0,0,2,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,15,8,8,8,8,15,0,264.0,2.0,528000000.0,0.0,1.999996000008,73990732.78240746
35596,30545,114,5,0.005388,8928,320,31,29,4,1,0,12310319.0,396436.5313,14,6,255,255,2856653838,722827046,638,53,0,0,20.703806,1.449766,0.414462,0.9486,0.001111,0.000479,0.000632,0,0,0.0,0.0,1,19,13,5,10,1,1,4,0,27.813084112149532,2.0,31.052355107832348,8.451340250456573,19.8928174993137,1663124.8989760082
6970,16512,114,5,0.026686,37290,3380,31,29,18,8,9,10963951.0,989282.75,52,42,255,255,128497951,2274798562,717,80,0,0,30.997721,1.22675,0.52662,0.638463,0.000634,0.000506,0.000128,0,0,0.0,0.0,0,1,1,2,4,1,1,1,0,11.029281277728483,1.2093023255813953,11.082716157017641,13.920611204670482,91.55671743843784,69146948.33295596
12233,4731,114,5,0.033595,7810,15108,31,29,30,32,0,1844560.25,3569340.75,122,126,255,255,786549926,787969178,64,120,0,0,17.355026,15.334494,0.291675,0.264568,0.000663,0.000519,0.000144,0,0,0.0,0.0,0,4,4,3,2,1,1,2,0,0.5169104507247336,0.9606299212598425,0.516778829037595,1.062477111320375,239.93924119214972,1005855.3414048055
18670,61478,114,5,0.131894,1540,1644,31,29,4,4,0,87585.47656,94196.85156,16,18,255,255,1065673635,1134333130,96,91,0,0,621.81583,18.823703,8.770734,7.729529,0.000582,0.000486,9.6e-05,0,0,0.0,0.0,1,11,12,10,9,6,1,6,0,0.9361702127659575,0.8421052631578947,0.9298033353150501,31.36728945142086,30.038148448529633,395997.4435152
453,47344,120,6,9e-06,114,0,254,0,0,0,2,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,43,43,39,39,39,22,43,1,114.0,2.0,50666664.0,0.0,1.9999820001619988,13492102.760837268
9274,29066,114,5,0.039896,4222,64070,31,29,7,30,0,834970.9375,12673952.0,72,74,255,255,2415575864,2415875739,59,866,0,0,33.429374,32.244427,0.565557,0.538342,0.000725,0.000588,0.000137,0,0,0.0,0.0,0,4,13,5,5,1,1,3,0,0.06589564701659097,0.96,0.06588086112517538,1.0055632482400734,140.39865525014042,25492108.107269894
44292,61478,114,5,0.013541,1540,1644,31,29,4,4,0,853112.75,917509.8125,16,18,255,255,1799844433,1806202338,96,91,0,0,61.511017,1.417924,0.878733,0.769176,0.000589,0.000462,0.000127,0,0,0.0,0.0,1,12,11,9,10,7,1,7,0,0.9361702127659575,0.8421052631578947,0.9298122031668156,25.43959901138332,33.54575690573938,888630.2377722532
453,47344,120,6,7e-06,264,0,60,0,0,0,2,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,39,39,20,20,20,20,39,0,264.0,2.0,150857136.0,0.0,1.9999860000979992,86464335.9158567
16779,47344,120,2,0.001003,130,162,31,29,0,0,2,518444.6875,646061.875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.006,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,4,9,1,1,6,0,0.7975460122699386,0.6666666666666666,0.8024678519099244,0.0,3.9959920200039356,13423812.86934633
49855,47344,120,2,0.000989,146,178,31,29,0,0,2,590495.5,719919.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.004,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,1,1,1,1,1,0,0.8156424581005587,0.6666666666666666,0.8202236324481136,0.0,3.996047908618377,5093472.94835845
453,47344,120,6,1e-06,264,0,60,0,0,0,2,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,54,54,49,49,49,24,54,0,264.0,2.0,1056000000.0,0.0,1.9999980000020001,500790176.0000322
18244,62606,114,5,1.006778,1684,10168,31,29,3,5,5,12427.76465,76314.74219,14,18,255,255,1871307224,4021953246,120,565,1,3924,8765.632329,7674.843936,77.416541,59.189412,0.000687,0.000554,0.000133,0,0,1.0,0.0,1,1,2,2,5,1,1,2,0,0.16560133739797422,0.7368421052631579,0.16284667217229087,1.141976361438102,15.94595914445943,908692.032525691
18629,46132,114,5,0.008484,2062,2424,31,29,6,7,0,1864214.875,2198019.75,24,26,255,255,318200820,2463901032,86,93,0,0,20.569774,20.168104,0.345783,0.31688,0.00068,0.000553,0.000127,0,0,0.0,0.0,1,6,6,2,3,1,1,1,0,0.8503092783505155,0.8888888888888888,0.8481334286766856,0.9717343603376098,49.57936863648804,550260.2767257869
35774,1202,120,6,4e-06,168,0,254,0,0,0,0,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1,2,2,2,2,1,1,2,1,168.0,2.0,168000000.0,0.0,1.9999920000320002,13792003.922491923
63374,61188,114,5,0.035896,4862,77300,31,29,7,36,0,1070871.375,17027412.0,84,86,255,255,429628456,446199823,58,899,0,0,0.0,22.253114,0.427783,0.415671,0.000713,0.000561,0.000152,0,0,0.0,0.0,1,9,8,1,4,1,1,1,0,0.06289698710236608,0.9655172413793104,0.06289102020371504,0.0,164.1091383691027,2016316.4021540682
49895,47344,120,2,0.001044,146,178,31,29,0,0,2,559386.9375,681992.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,1,3,2,1,1,1,2,0,0.8156424581005587,0.6666666666666666,0.8202234937604318,0.0,3.995828355197174,57146325.49906987
1,1,29,6,1e-05,200,0,254,0,0,0,0,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,4,4,2,4,2,2,4,1,200.0,2.0,80000000.0,0.0,1.9999800001999979,111743400.16805546
453,47344,120,6,5e-06,264,0,60,0,0,0,2,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,18,18,18,18,8,18,0,264.0,2.0,211200000.0,0.0,1.9999900000499997,153466120.79594147
22538,52914,114,5,0.024216,2974,31328,31,29,7,18,0,962338.9375,10142716.0,48,50,255,255,495415455,515944122,62,627,0,0,35.225543,33.849381,0.516435,0.484224,0.00062,0.000485,0.000135,0,0,0.0,0.0,1,3,5,2,4,1,1,1,0,0.0949280219604839,0.9411764705882353,0.09487979774058568,1.010793936339931,95.6829418794473,981632.759121218
44684,39289,120,6,58.865303,4810,0,60,0,0,0,0,644.862061,0.0,74,0,0,0,0,0,65,0,0,0,889.741562,0.0,806.374,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2,2,2,2,2,0,4810.0,74.0,644.862061,889.741562,1.2361083347394066,1293054.685313767
35953,1202,120,2,0.403191,568,304,31,29,0,0,0,8452.569336,4523.910645,4,4,0,0,0,0,142,76,0,0,182.912969,168.243562,129.343,118.971664,0.0,0.0,0.0,0,0,0.0,0.0,1,6,11,5,2,1,1,2,0,1.862295081967213,0.8,1.8680080114598596,1.0807676631150083,5.701290843513107,1804240.6618512142
45873,47344,120,2,0.001034,130,162,31,29,0,0,2,502901.375,626692.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.006,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,1,5,4,1,1,1,1,0,0.7975460122699386,0.6666666666666666,0.8024678331592716,0.0,3.9958682722065384,54692345.37594888
33481,856,114,5,0.026558,3390,44906,31,29,7,22,0,1003087.563,13293772.0,56,58,255,255,3964087251,1830457648,61,774,0,0,0.0,25.431213,0.484833,0.455912,0.000717,0.000568,0.000149,0,0,0.0,0.0,1,6,6,2,4,1,1,2,0,0.0754893446456009,0.9491525423728814,0.07545544541794116,0.0,111.05071510815755,1010287.9781384554
16039,14610,114,5,0.398639,4912,3080,31,29,7,7,0,95063.45313,59763.34766,28,30,255,255,647223973,742289033,175,103,0,0,829.904216,21.052398,14.752222,13.728034,0.000646,0.000518,0.000128,0,0,0.0,0.0,1,4,10,2,1,1,1,1,0,1.5942875689711133,0.9032258064516129,1.590638178982844,37.63328668383366,41.468885109023844,269908.2910742703
61228,49182,120,2,0.00162,536,304,31,29,0,0,0,1985185.25,1125925.875,4,4,0,0,0,0,134,76,0,0,0.589256,0.295571,0.420667,0.212,0.0,0.0,0.0,0,0,0.0,0.0,0,7,9,6,6,1,1,4,0,1.7573770491803278,0.8,1.7631564660893275,0.45482339447239867,7.987060961242787,53751454.46468196
41204,47344,120,6,6e-06,264,0,60,0,0,0,2,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,28,28,17,17,17,17,28,0,264.0,2.0,176000000.0,0.0,1.9999880000719996,43810979.89739463
38649,24178,114,5,0.064962,3926,56526,31,29,7,27,0,476216.875,6858779.0,66,68,255,255,3302526881,3302793733,59,831,0,0,68.730646,69.330659,0.994662,0.961418,0.000678,0.000541,0.000137,0,0,0.0,0.0,0,8,6,3,8,1,1,1,0,0.06945353547862083,0.9565217391304348,0.06943171744829256,0.9772501349660323,125.82608581339053,983987.7517205833
19578,47344,120,2,0.001028,132,164,31,29,0,0,2,513618.6563,638132.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2,13,2,1,2,0,0.8,0.6666666666666666,0.80487681264062,0.0,3.9958922227949665,82696958.05856499
11391,33400,120,2,0.001641,544,304,31,29,0,0,0,1989031.0,1111517.375,4,4,0,0,0,0,136,76,0,0,0.58572,0.2786,0.417667,0.201,0.0,0.0,0.0,0,0,0.0,0.0,0,8,5,5,4,1,1,4,0,1.7836065573770492,0.8,1.7894719914099486,0.4580947911778508,7.986893507753776,152778318.40657333
60989,11616,114,5,0.036003,2542,23154,31,29,7,14,0,550843.0,5022470.0,40,42,255,255,2049295991,4194989706,64,551,0,0,65.137552,62.055997,0.939053,0.863756,0.000734,0.000579,0.000155,0,0,0.0,0.0,1,7,7,4,4,1,1,1,0,0.10978190455625135,0.9302325581395349,0.10967569548933184,1.0330112138263392,79.15034995072408,876152.2535532509
1764,3846,114,5,1.363057,588,354,254,252,2,1,0,3110.655029,1819.439697,10,8,255,255,1740750745,600037984,59,44,0,0,9408.307343,257.677078,143.558,186.616719,0.114715,0.056739,0.057976,0,1,0.0,0.0,0,2,2,1,1,1,1,2,0,1.656338028169014,1.1111111111111112,1.7087382977454375,36.37085827527401,7.6172517209699135,75839046.89855239
34725,62606,114,5,1.253172,1580,10168,31,29,3,4,5,9250.126953,61310.01953,12,18,255,255,4038731896,4035630894,132,565,1,0,10486.36994,8447.269735,113.889361,73.682885,0.000727,0.000558,0.000169,0,0,1.0,0.0,1,1,1,1,2,1,1,1,0,0.15537417641852688,0.631578947368421,0.15087217638704958,1.2412446890227045,13.31456275863538,1444316.15563141
13334,16512,114,5,0.028536,37242,3380,31,29,18,8,9,10239978.0,925147.1875,52,42,255,255,2759544944,2756916380,716,80,0,0,33.625903,1.326733,0.552451,0.679634,0.000822,0.000664,0.000158,0,0,0.0,0.0,1,1,1,8,4,1,1,2,0,11.0150842945874,1.2093023255813953,11.068473287151091,14.45198181312596,91.39203683682439,1488974.12700576
10490,7081,114,5,0.024209,2974,34222,31,29,7,18,0,962617.1875,11082820.0,48,50,255,255,3791996469,1656468059,62,684,0,0,0.0,29.159945,0.519739,0.484041,0.000608,0.000488,0.00012,0,0,0.0,0.0,0,6,5,3,3,1,1,1,0,0.08690062238845221,0.9411764705882353,0.08685669357106823,0.0,95.68359582858578,872443.2170282247
62939,47344,120,2,0.001025,146,178,31,29,0,0,2,569756.125,694634.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,5,4,1,4,3,1,3,0,0.8156424581005587,0.6666666666666666,0.8202236030030874,0.0,3.995904198196848,1213733.3530519295
3845,62606,114,5,1.015339,1580,10168,31,29,3,5,0,11416.87598,75671.27344,12,18,255,255,4093232924,4090129202,132,565,1,3924,9559.564261,7707.675665,92.272457,59.69253,0.000715,0.000561,0.000154,0,0,6.0,0.0,1,31,12,6,35,17,6,6,0,0.15537417641852688,0.631578947368421,0.15087264411386236,1.2401046141302405,14.885833103016415,1553377.8497707986
453,47344,120,6,9e-06,114,0,254,0,0,0,2,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,28,28,20,20,20,20,28,1,114.0,2.0,50666664.0,0.0,1.9999820001619988,92987879.42163403
35498,16882,120,2,0.001604,512,304,31,29,0,0,0,1915212.0,1137157.125,4,4,0,0,0,0,128,76,0,0,0.57582,0.280014,0.410667,0.201,0.0,0.0,0.0,0,0,0.0,0.0,0,13,8,3,8,1,1,5,0,1.678688524590164,0.8,1.6842090452460163,0.44985445471690155,7.987188549566496,16499915.582273606
61528,43720,114,5,0.101196,3614,49590,31,29,7,24,0,280959.7188,3857148.5,60,62,255,255,812717274,2982421139,60,800,0,0,91.900826,89.721376,1.738362,1.651,0.000604,0.000482,0.000122,0,0,0.0,0.0,0,9,7,2,6,1,1,3,0,0.07287612671654131,0.9523809523809523,0.07284128312890127,1.013000794873305,110.7886334494495,2924350.541521184
46228,61478,114,5,0.130528,4276,117444,31,29,8,45,0,258151.5,7131466.0,66,108,255,255,3938251239,3942366571,65,1087,0,0,118.295955,84.28695,2.003231,1.215262,0.000647,0.00049,0.000157,0,0,0.0,0.0,1,4,10,7,5,4,1,4,0,0.03640853165311422,0.6055045871559633,0.03619893354340699,1.3870346518429841,153.91038523592516,517242.1496431752
61124,62606,114,5,1.063219,832,1278,62,252,2,2,5,5635.71582,8419.714844,10,8,255,255,821314395,3471194230,83,160,1,156,6249.634883,220.336531,118.069889,125.39443,0.373089,0.185454,0.187635,0,1,30.0,0.0,0,7,6,6,7,7,6,6,1,0.6505082095387021,1.1111111111111112,0.6692680994910556,28.235894250100085,8.724231407330002,239540439.10836923
49406,13209,114,5,0.012239,12472,12716,31,29,17,17,11,8035951.0,8173870.5,70,60,255,255,2953436572,808358004,178,212,0,0,11.72845,11.485264,0.179985,0.198759,0.000707,0.000576,0.000131,0,0,0.0,0.0,0,1,1,2,2,1,1,2,0,0.9807344499488874,1.1475409836065573,0.9831266615825806,0.9393834203265545,128.4281676560575,191059422.3989029
31322,38172,114,5,0.094652,3598,45608,31,29,7,24,0,299116.7813,3792672.25,60,62,255,255,2406229045,312864649,60,736,0,0,86.702541,85.594484,1.598864,1.542148,0.000724,0.000577,0.000147,0,0,0.0,0.0,1,4,9,3,2,1,1,1,0,0.07888793878401193,0.9523809523809523,0.07886700529764856,1.0012478508446334,111.45094514055609,531817.3535241908
1,1,62,6,8e-06,200,0,254,0,0,0,0,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,13,13,2,3,2,2,13,1,200.0,2.0,100000000.0,0.0,1.999984000127999,99218617.37662888
453,47344,120,6,7e-06,264,0,60,0,0,0,2,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,38,38,38,38,38,20,38,0,264.0,2.0,150857136.0,0.0,1.9999860000979992,60502820.812024094
